4850,461719074,39.5,1901 'Buck' Stripe Woven Silk Tie,0,,http://bim.shopstyle.com/pim/14/26/1426fb3e7ca0b8455ccf7dd3e62ba78b_best.jpg,"Go classic with a handsomely striped tie cut from pure silk. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By 1901; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4940,455524006,39.5,Original Penguin Woven Cotton Blend Tie,1767,Original Penguin,http://bim.shopstyle.com/pim/fc/34/fc34891a1c744a325b124b4eded5f595_best.jpg,"Bold stripes detail a sharp tie cut from pure a smart cotton blend. <ul> <li>2 1/4"" width; 58"" length.</li> <li>50% cotton, 50% polyester.</li> <li>Dry clean.</li> <li>By Original Penguin; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_cotton,False
2566,456508823,39.99,Eagles Wings Pittsburgh Steelers Oxford Tie,0,,http://bim.shopstyle.com/pim/2b/9f/2b9f7a9c4e7a5d25e182bad036538171_best.jpg,Represent your Pittsburgh Steelers while remaining prepared for any situation in the Eagles Wings Oxford woven tie. The tie features a small team logo at the bottom and is silk woven to perfection in your favorite team's colors. <ul> <li>Silk</li> <li>Spot clean only</li> <li>Imported</li> <li>Slanted team-colored striped design</li> <li>Small team logo at lower left</li> <li>Width: 4 inches</li> <li>Officially licensed</li> </ul>,Macy's,_striped,_silk,False
2787,461791922,40.0,Lanvin Tie,1487,Lanvin,http://bim.shopstyle.com/pim/fe/a8/fea8dec654954f9becbcef6e7c84b685_best.jpg,Men's navy and red Lanvin silk necktie with stripes throughout.,TheRealReal,_striped,_silk,False
303,462929142,45.0,Countess Mara Reversible Holiday Jolly Roger Bow Tie,28200,Countess Mara,http://bim.shopstyle.com/pim/8f/0a/8f0a3150149376f5576eb16f05d7cb6c_best.jpg,"Jolly print? Roger that. Get in the holiday spirit with skulls, stripes and Santa hats—all in a reversible bow tie by Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara reversible silk bow tie</li> <li>Santa skull and stripe design</li> <li>To be tied</li> </ul>",Macy's,_striped,_silk,False
452,464138532,45.0,Gucci Tie,1242,Gucci,http://bim.shopstyle.com/pim/9e/66/9e6634276251ea8422e2f7ea293aeb35_best.jpg,Men's brown Gucci silk necktie with jacquard wavy stripes throughout.,TheRealReal,_striped,_silk,False
456,464977042,45.0,Yves Saint Laurent Tie,2263,Yves Saint Laurent,http://bim.shopstyle.com/pim/1d/90/1d9008cf54bfc579f70bd6fa37c86c68_best.jpg,"Men's black, white and brown Yves Saint Laurent silk necktie with stripes throughout.",TheRealReal,_striped,_silk,False
915,465077909,45.0,Prada Knit Wool Tie,1847,Prada,http://bim.shopstyle.com/pim/c3/1b/c31bd0d90b9d1d449e3e87dcfc89f17e_best.jpg,"Men's ivory, olive and oxblood Prada knit wool tie with stripes throughout and satin backing at neck.",TheRealReal,_striped,_wool,False
918,465699588,45.0,Burberry Tie,870,Burberry,http://bim.shopstyle.com/pim/e0/ff/e0ffc101db5fe77fe01dd16d50102eb3_best.jpg,"Men's peacock, rust and multicolor Burberry silk necktie with stripes throughout.",TheRealReal,_striped,_silk,False
1486,462381999,45.0,Countess Mara Reversible Stripe & Stars Bow Tie,28200,Countess Mara,http://bim.shopstyle.com/pim/bd/2b/bd2bc2eb85bc5c1c985572712af47521_best.jpg,Stars and stripes forever. Sharpen dandy style with this reversible bow tie from Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara reversible silk bow tie</li> <li>Stripe and stars design</li> <li>Pre-tied</li> </ul>,Macy's,_striped,_silk,False
